% Model:              shifted-lattice-Si-orthotrope_alp00.mph
% Version:            COMSOL 6.0.0.318
% Date:               Sep 22 2022, 16:28
% Dimension:          1
% Nodes:              861
% Expressions:        50
% Description:        Global
% X,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency
7068583.470577035,2.3318539469044952E9,2.997603700755342E9,7.079561638845518E9,9.869720700407732E9,1.103601539071265E10,1.2293596128612736E10,1.5930925263173677E10,1.629589486454427E10,1.7196586578806892E10,1.8186761242897167E10,1.944617603332957E10,2.061332632784168E10,2.213226641380403E10,2.2835343969312798E10,2.293177893859719E10,2.344572786912339E10,2.412242438293204E10,2.464309554985444E10,2.5348245258124985E10,2.6643262592974125E10,2.693568235685513E10,2.8003461066942905E10,2.871466010941384E10,3.002922995888921E10,3.004660678538786E10,3.0840215106570972E10,3.1474881274702698E10,3.1855436561408142E10,3.1867650105045578E10,3.2720159581791477E10,3.304123999637859E10,3.3259038278150806E10,3.3666485705247734E10,3.501660732725735E10,3.573788384247023E10,3.6100159640509186E10,3.6281648864113525E10,3.642450160829506E10,3.780645818414154E10,3.7978757887539734E10,3.866064481789802E10,3.902701907148393E10,3.942631100643019E10,3.955405423033804E10,4.019556402257423E10,4.037562573877004E10,4.116716308581021E10,4.139300139591318E10,4.228965779609552E10,4.263132462938879E10
7461282.552275759,2.5288298151611614E9,3.09802925484207E9,7.42379013818791E9,9.91089724220456E9,1.1089738836847868E10,1.209272113722558E10,1.5757692301674889E10,1.6255922813534035E10,1.7155407777786125E10,1.8234134113636074E10,1.9459706945882195E10,2.0648045765298923E10,2.217967099754956E10,2.284374627267949E10,2.2903419800669758E10,2.366171493137484E10,2.4095465183172E10,2.471944181874664E10,2.553219805188206E10,2.662400148834208E10,2.6905105224921524E10,2.796222137064974E10,2.8778985174195663E10,3.0126520494758484E10,3.0151569600828297E10,3.08613566303577E10,3.135766400913423E10,3.17776381998577E10,3.1912100733716076E10,3.2739872696828053E10,3.2864779921228176E10,3.333262257465107E10,3.3565242643448368E10,3.497493336389354E10,3.574750250681271E10,3.606139745282785E10,3.628563336239385E10,3.643876963894813E10,3.76631260800277E10,3.8003196122851234E10,3.8563966541587814E10,3.890023032136006E10,3.9187972998657616E10,3.9442090627549126E10,4.017444302091213E10,4.043856441569265E10,4.095689186970018E10,4.1314631480757454E10,4.2318903761997406E10,4.273558771896929E10
7853981.633974483,2.727825833069627E9,3.2009502108841195E9,7.758981244666971E9,9.943122104258253E9,1.114253684694673E10,1.1894527012111034E10,1.5585324857011038E10,1.6217735839890352E10,1.7125041983880276E10,1.82836179502583E10,1.9470985691378807E10,2.0684835534542667E10,2.2228912660601208E10,2.2737180061597534E10,2.2970125196107613E10,2.388573894642142E10,2.408294394072595E10,2.4791639886859066E10,2.572025497589098E10,2.6604288951966347E10,2.6875756600852695E10,2.7916962254604954E10,2.8846900006419033E10,3.021256883801009E10,3.0261732764799305E10,3.080565656839479E10,3.1184598011426228E10,3.1838796524247597E10,3.1957411160350006E10,3.266986705492296E10,3.275477025892957E10,3.3419474707416775E10,3.347646201565485E10,3.493951761703617E10,3.5758262545565125E10,3.602604116482496E10,3.6290435855352844E10,3.644887914657089E10,3.751632986131618E10,3.800173790896709E10,3.842166830783576E10,3.882102046634769E10,3.8949578803816E10,3.9353641169769775E10,4.0152784168097244E10,4.050633840607586E10,4.0746142971473976E10,4.1227575897692215E10,4.234364339147612E10,4.284626134205163E10
8246680.715673207,2.928146377593297E9,3.3060729276208816E9,8.0836700909881115E9,9.965928885258047E9,1.1194151814275112E10,1.1700315210468634E10,1.5414207044558506E10,1.6181475885679573E10,1.710563075921796E10,1.8335114549237564E10,1.9480198957484085E10,2.0723881968721485E10,2.2280202347333683E10,2.262014954056781E10,2.303528986836531E10,2.407161402814673E10,2.4122106826255238E10,2.4861668948420612E10,2.5909324321494175E10,2.6584267420630505E10,2.684769839517661E10,2.786840134387001E10,2.891775912445138E10,3.0283886998314377E10,3.0375729910096832E10,3.0606502793645367E10,3.113010908946575E10,3.193501566888359E10,3.2001542555989468E10,3.246375770039687E10,3.2765154161294003E10,3.33990306290104E10,3.351895944398546E10,3.49091935920909E10,3.5770295794207466E10,3.5993014061147705E10,3.629619013108642E10,3.645467483682977E10,3.736720590876507E10,3.796999927151292E10,3.824791405958591E10,3.871184942106542E10,3.8774514138098495E10,3.929480885192868E10,4.012953535300623E10,4.053622221333335E10,4.0578588187400185E10,4.113149598238904E10,4.2365781193684E10,4.2960942920006424E10
8639379.797371933,3.1291115377481303E9,3.413078691438664E9,8.395949440347226E9,9.978843703578207E9,1.1244644188042265E10,1.1511774201343605E10,1.5244678181701813E10,1.6147259413605885E10,1.7097031958653713E10,1.8388498092779198E10,1.9487587582805504E10,2.0765380486587013E10,2.2333657912757225E10,2.249660813580695E10,2.3098861488858303E10,2.4083945446688976E10,2.4343488059599712E10,2.493061935256525E10,2.609705059091953E10,2.656405717167583E10,2.6821058377457684E10,2.781727311955007E10,2.899072775053811E10,3.026264892003213E10,3.0415812981222214E10,3.0491510364165733E10,3.1144123019496323E10,3.203333793111081E10,3.204296824010527E10,3.226362529082634E10,3.277158502526197E10,3.333136567384571E10,3.36300329696289E10,3.4882893997412796E10,3.578374738848883E10,3.596139316617827E10,3.6303040994188065E10,3.645607309314594E10,3.721694601689069E10,3.790589423476911E10,3.8061160708554726E10,3.8475464443468216E10,3.8742638716014595E10,3.92682136088158E10,4.010265812753953E10,4.032869283677566E10,4.065502549771079E10,4.102718059545876E10,4.238642087424063E10,4.3051942863842514E10
9032078.879070656,3.330044982297974E9,3.5216175118807507E9,8.693162076651197E9,9.981415331913452E9,1.129437857321847E10,1.1331297179389645E10,1.507704157124075E10,1.6115179414720695E10,1.7098812444051779E10,1.8443607662507275E10,1.949344519213419E10,2.080952541444915E10,2.236908932396223E10,2.238929299267765E10,2.3160892457318855E10,2.4097197285042053E10,2.4569141879206154E10,2.4999058472206783E10,2.6281267597632095E10,2.654375477635293E10,2.67961589728E10,2.776438132293211E10,2.9064605435550026E10,2.9994434958849876E10,3.044739752551457E10,3.060546301353772E10,3.1174524463819588E10,3.196465798852245E10,3.2156517880301956E10,3.216447928667146E10,3.2774711956396015E10,3.3272273019599342E10,3.3751393103617756E10,3.485968612800344E10,3.57987723419999E10,3.593033531851128E10,3.6311121500211494E10,3.645301169112116E10,3.706683055655996E10,3.7804081409508255E10,3.787859770896703E10,3.824112494978321E10,3.871727566424318E10,3.927111334474319E10,4.005952590113064E10,4.01350863141218E10,4.073535099510666E10,4.091639868332614E10,4.240623233287649E10,4.30150938960178E10
9424777.960769381,3.5302607247511525E9,3.6313004821783648E9,8.971305104032131E9,9.973277589433905E9,1.1162589662843649E10,1.1343962546516972E10,1.4911572098819836E10,1.6085306936558374E10,1.711025817322144E10,1.8500237267727478E10,1.9498119393228455E10,2.085649585407453E10,2.2239381570894455E10,2.2447002528946823E10,2.3221527838299618E10,2.4114900471193645E10,2.4792754960940807E10,2.506724555919267E10,2.645908607091553E10,2.6523430554481903E10,2.6774114501466045E10,2.7710704071395004E10,2.9136972665730736E10,2.9695952166192562E10,3.050354323093765E10,3.0710078365596447E10,3.120753789931072E10,3.1779770078792248E10,3.2191959607959736E10,3.22728138039162E10,3.2775252332905113E10,3.322116792245974E10,3.3881564669069256E10,3.483875347348453E10,3.5815527823450554E10,3.5899008386815094E10,3.632047849880222E10,3.644538725898114E10,3.6918317504503204E10,3.764182201360451E10,3.7732949448044304E10,3.800959262834167E10,3.86962161100346E10,3.929692862878297E10,3.9901201574804985E10,4.005239540620687E10,4.080206840485197E10,4.081921387760184E10,4.24256496377745E10,4.2984891485210434E10
9817477.042468105,3.7290483745396676E9,3.741690683273918E9,9.22385538367629E9,9.954230556060276E9,1.1011858309672674E10,1.139415210733692E10,1.4748523033917406E10,1.6057692129864626E10,1.7130401612863777E10,1.8558122604033672E10,1.9502015892938427E10,2.0906437594570168E10,2.2108807270432026E10,2.2506545826494568E10,2.328099360597453E10,2.4135945241773487E10,2.501306913172947E10,2.513525395751801E10,2.650312448409651E10,2.662130997779458E10,2.676207693875208E10,2.7657617228174294E10,2.9194497912841908E10,2.9410868161303703E10,3.0560288413635395E10,3.0787597464050816E10,3.123871062540003E10,3.1604429751000057E10,3.2239666548219757E10,3.2389680561736362E10,3.2774158908633694E10,3.3178080031339924E10,3.4018934489749954E10,3.481935656543821E10,3.5834157262399414E10,3.586652451273112E10,3.633081435411371E10,3.643297002476548E10,3.677331951319157E10,3.744993258432909E10,3.760257917191227E10,3.7781728425665665E10,3.867907538818608E10,3.933843322803559E10,3.970090250930303E10,4.0004263873381065E10,4.0688524524798996E10,4.090618759256391E10,4.244497247652751E10,4.296168229840164E10
1.0210176124166828E7,3.8522925695167713E9,3.925656382791834E9,9.439630677542898E9,9.924322278442461E9,1.0889966969745447E10,1.144574495604856E10,1.4588132449621609E10,1.603236482309269E10,1.7158063890468498E10,1.8616923668582348E10,1.9505605886487106E10,2.0959440868060688E10,2.1978382335102356E10,2.256752933738075E10,2.3339583048676586E10,2.415928175233888E10,2.520304070090212E10,2.5229012538771305E10,2.6482839926992577E10,2.6697275035654503E10,2.6827813164526276E10,2.7607418760296818E10,2.9060592308756386E10,2.9319858120028053E10,3.061714014075633E10,3.0799686522396317E10,3.126610066445408E10,3.149486757868731E10,3.2290563787135864E10,3.250432582961686E10,3.277329353060716E10,3.31436415630489E10,3.4161755313834953E10,3.480078677429444E10,3.583187309665383E10,3.585475846865713E10,3.634040328144962E10,3.641527512812311E10,3.663531044187851E10,3.725516064850716E10,3.746912353281232E10,3.755854461245681E10,3.86655872114677E10,3.938966441555174E10,3.950036412072654E10,3.9944469722353745E10,4.058159484768916E10,4.0995752104354324E10,4.246441887541501E10,4.294518027263621E10
1.0602875205865553E7,3.9625397965832143E9,4.1192727204556465E9,9.600410541679543E9,9.88391342875556E9,1.0814836445281628E10,1.149948368496367E10,1.4430629748402449E10,1.600933465600399E10,1.7191907205762115E10,1.8676202512991253E10,1.95094367964558E10,2.1015513532906338E10,2.1848922282429783E10,2.262939301145324E10,2.3397637621298584E10,2.4184018693150963E10,2.5270485988214794E10,2.5439481121318333E10,2.6462534728849506E10,2.6688495150681683E10,2.6964680650769722E10,2.7564678855421387E10,2.8781001027652344E10,2.937881437677432E10,3.067502873367469E10,3.0711073960385223E10,3.1288730574541348E10,3.1490414252297882E10,3.234074220702326E10,3.26100035284392E10,3.2778568785598038E10,3.311909726737669E10,3.430812862572709E10,3.4782316634833916E10,3.57938568966259E10,3.587731875266511E10,3.634001083755217E10,3.6391341094637436E10,3.6515432017646164E10,3.706310494459928E10,3.733486009013608E10,3.7341289324478714E10,3.8655305708491104E10,3.93021425226209E10,3.944625185031067E10,3.986544044358115E10,4.0487722950579094E10,4.108727850471393E10,4.24841532853954E10,4.293486020092904E10
1.0995574287564276E7,4.071781558042675E9,4.309002394816337E9,9.684898373707458E9,9.83371417068397E9,1.080750686486844E10,1.155598473272319E10,1.4276242934028519E10,1.5988590842330952E10,1.7230492145479923E10,1.873539623056884E10,1.9514145413730877E10,2.107454897962375E10,2.1721118930508076E10,2.26914059227285E10,2.345551684456189E10,2.4209404418635876E10,2.5337414518860424E10,2.5643256146987118E10,2.644211088451422E10,2.667073413726366E10,2.7086159852583412E10,2.7539628671267475E10,2.8500340328555107E10,2.9444305141823658E10,3.0547340948609745E10,3.073488544501433E10,3.1306123283280716E10,3.1567587293849094E10,3.2387585678512573E10,3.268286124691845E10,3.2813033847201996E10,3.310627882452093E10,3.445597072761269E10,3.476314569801284E10,3.575104805900246E10,3.590157614858202E10,3.629123671561432E10,3.635928156594816E10,3.645417819352478E10,3.6877293393355736E10,3.713160443334466E10,3.720439785613811E10,3.8647700053794495E10,3.910705714852356E10,3.9505098689924416E10,3.976319787903156E10,4.041154704005264E10,4.1180013909941734E10,4.250430142999035E10,4.293010942258377E10
1.1388273369263003E7,4.179267726100844E9,4.493841275211997E9,9.687795390359436E9,9.774792418722914E9,1.0873091814070093E10,1.1615698323212385E10,1.4125207564668135E10,1.597010169073192E10,1.7272334713683155E10,1.87937875808962E10,1.9520469822518375E10,2.1136287033276577E10,2.159560206022293E10,2.2752678357113266E10,2.351355071649717E10,2.4234801345686115E10,2.5403604878640163E10,2.5838915607802063E10,2.6421412818783813E10,2.66519552334962E10,2.7164070977489895E10,2.7552002149745003E10,2.822908399512525E10,2.9507182112501503E10,3.035185563479616E10,3.079732420156302E10,3.1318128222831833E10,3.1684566305836296E10,3.2428562761170982E10,3.2702746790481567E10,3.289604660626524E10,3.310740022054075E10,3.460296782427149E10,3.474233970183094E10,3.570180581435958E10,3.592669247116734E10,3.6188554183748184E10,3.631525037179668E10,3.645938132008739E10,3.670279813910685E10,3.693186559997215E10,3.708244609920284E10,3.8642251669386505E10,3.891571652847221E10,3.9563993588283264E10,3.963810639809684E10,4.0353620418425644E10,4.127306593112176E10,4.2524956844834335E10,4.293029743039616E10
1.1780972450961724E7,4.2841335039891777E9,4.672645967365612E9,9.630157239943987E9,9.708561161190832E9,1.0990452792678995E10,1.1678894229243998E10,1.3977778876652237E10,1.5953814094220081E10,1.7315958841035866E10,1.8850480774971466E10,1.952925076193912E10,2.1200258055695713E10,2.147300513793338E10,2.2812197285547665E10,2.357196895697505E10,2.4259664921724514E10,2.5468789844352867E10,2.6024637411640743E10,2.6400298987007397E10,2.663320788296402E10,2.718401048124777E10,2.761473413726065E10,2.7971068665050896E10,2.9565431415758194E10,3.014745999881E10,3.0862494332076206E10,3.1324854187568108E10,3.1819818491855293E10,3.246143385334482E10,3.270024345496836E10,3.2996233974185303E10,3.312450898212025E10,3.471876312759824E10,3.474653373115304E10,3.564442889233244E10,3.5950277176515686E10,3.60767949834093E10,3.625141157367812E10,3.648880848136428E10,3.6549020948318245E10,3.674609005355224E10,3.697325949632378E10,3.863849859719091E10,3.872874410690249E10,3.949407416487589E10,3.962131696515636E10,4.0311007300418175E10,4.136538743960545E10,4.254618032731229E10,4.2934806056242516E10
1.2173671532660449E7,4.385384967867438E9,4.844100135904646E9,9.539713673059933E9,9.63675615035474E9,1.1131911883455782E10,1.1745661458417997E10,1.3834249620060474E10,1.5939653295586315E10,1.735994148028544E10,1.890439902887621E10,1.9541403015623405E10,2.126553326046359E10,2.1354221010544525E10,2.286888834001569E10,2.363080618195071E10,2.4283527442346916E10,2.5532648231778072E10,2.6197224768140625E10,2.6379410793588745E10,2.6614620130153988E10,2.7163646011457935E10,2.7709707805296978E10,2.7729878789805286E10,2.961812791071624E10,2.994462837345176E10,3.0929983669881866E10,3.1326659101534935E10,3.1964018789291748E10,3.2484938954676422E10,3.269151596284066E10,3.309664748676966E10,3.3158655763600018E10,3.469101393578867E10,3.488379735400456E10,3.557751844241245E10,3.595426440128679E10,3.59831576947407E10,3.61570619561457E10,3.642920018159736E10,3.652581048146053E10,3.658635390058558E10,3.687995868280161E10,3.8546867302722725E10,3.863604701974302E10,3.933604242114486E10,3.967584637676418E10,4.0279758851352325E10,4.1455764350869064E10,4.2567990831686165E10,4.294303638482665E10
1.2566370614359174E7,4.481887877764148E9,5.006679027553148E9,9.4357983904722E9,9.56141343784594E9,1.1278352485428593E10,1.1815907031825115E10,1.3694978195163784E10,1.5927523334736649E10,1.7402948775529312E10,1.8954331591389446E10,1.9557824832313953E10,2.1238268274400906E10,2.1332871284292274E10,2.2921699133848568E10,2.3689791877033573E10,2.4305985411513542E10,2.559478690796355E10,2.632641803648616E10,2.638547311920082E10,2.6596049554053505E10,2.712576804040531E10,2.7509927663631973E10,2.7814101304953518E10,2.966481335814043E10,2.974909890291853E10,3.099874594617911E10,3.132418699565182E10,3.211240141575616E10,3.2499317279253693E10,3.268062912409658E10,3.319244789286363E10,3.320927803656508E10,3.46573910438519E10,3.501166076865833E10,3.550053022822791E10,3.5864744963917046E10,3.597398686334306E10,3.603398796900965E10,3.634550363114284E10,3.644245158911417E10,3.6592885428140755E10,3.680379187106063E10,3.837099963470925E10,3.8634568716170815E10,3.9168359710484955E10,3.972663315587586E10,4.0256553437672554E10,4.154281189476641E10,4.259034411320311E10,4.2954399642760826E10
1.2959069696057897E7,4.572363490719113E9,5.158616415784988E9,9.329706715971882E9,9.48485040725559E9,1.1418885760899755E10,1.1889337185254452E10,1.3560435808832735E10,1.5917308655241135E10,1.7443762978048935E10,1.8999059994908363E10,1.9579209236338833E10,2.112882498621196E10,2.1398219041139523E10,2.296968818840772E10,2.374824676882357E10,2.4326689131220463E10,2.5654709306707287E10,2.6315537328463383E10,2.650979207430702E10,2.657724032603436E10,2.708213834985738E10,2.7317493050959553E10,2.791644671486041E10,2.9564782069753994E10,2.970533991467104E10,3.106701327175202E10,3.1318477693549793E10,3.2261755255242912E10,3.250613132964894E10,3.2669098952683376E10,3.3274285508348114E10,3.3281357598730938E10,3.461596756082043E10,3.512696327027233E10,3.541428540115314E10,3.577515405149791E10,3.590009018945404E10,3.5938785818257904E10,3.628527189831831E10,3.63659592343149E10,3.666006451075968E10,3.674393384132563E10,3.820236107524458E10,3.863379389953799E10,3.8994473622923256E10,3.977292512161724E10,4.0239050440847885E10,4.1624987937395355E10,4.261309416069323E10,4.29682946113204E10
1.3351768777756624E7,4.65539668339869E9,5.29788221859546E9,9.2282129842956E9,9.409645951417318E9,1.1547344394418299E10,1.1965398945332188E10,1.3431290019956429E10,1.5908877351844051E10,1.7481300674059174E10,1.9037564537741783E10,1.9605747419766388E10,2.1025392683862797E10,2.1461624236773296E10,2.3012096869111156E10,2.3805016793843742E10,2.4345333531709465E10,2.5711764120480614E10,2.6283165714638397E10,2.655792931327885E10,2.662430558476193E10,2.7038361394765106E10,2.7163053683245975E10,2.801172967389075E10,2.9394824978414383E10,2.9739776764905212E10,3.1132041044365288E10,3.131128591007152E10,3.2409118451337402E10,3.25076240335833E10,3.265777839516154E10,3.3350651189656937E10,3.3361778712523632E10,3.456489821275361E10,3.522672493426487E10,3.532110566270431E10,3.569609374296037E10,3.577085744532051E10,3.58629873198901E10,3.62387761628606E10,3.635045390130976E10,3.669812940861406E10,3.6741522812335106E10,3.8042691262729996E10,3.863350330659978E10,3.881720244243589E10,3.9814118037885216E10,4.02257033590141E10,4.170063381583295E10,4.263593415573499E10,4.298407063617518E10
